id,home,away,video
201503070PHI,PHI,ATL,z05aKDlXb-g
201503090ATL,ATL,SAC,lNKC0FfTa5Q
201503130PHO,PHO,ATL,WZwbp2nNFhY
201503160SAC,SAC,ATL,19_ZchJSVCI
201503200OKC,OKC,ATL,19_ZchJSVCI
201503220ATL,ATL,SAS,IPJpIkHVrl8
201503300ATL,ATL,MIL,cVCIgIxGzNI
201504070ATL,ATL,PHO,Hc52ZdmmJ5M
201504120WAS,WAS,ATL,m3iLuXoi63I
201505030ATL,ATL,WAS,KGnTSu0orgc
201505050ATL,ATL,WAS,hB-P9Wz3wHM
201505090WAS,WAS,ATL,KGnTSu0orgc
201505110WAS,WAS,ATL,SlWXn98Hpe4
201505130ATL,ATL,WAS,hB-P9Wz3wHM
201505150WAS,WAS,ATL,KGnTSu0orgc
201410310MIL,MIL,PHI,CI6nDMeD4bo
201411010WAS,WAS,MIL,7Yz8ozYofb8
201411080MIL,MIL,MEM,2LY7T3MQkhE
201411110MIL,MIL,OKC,6-8MsV6KKTc
201411220MIL,MIL,WAS,krwZ6r1e_nM
201411260MIN,MIN,MIL,ZO3SF0ksMBM
201412030MIL,MIL,DAL,x6d5JdoLu7Q
201412070DAL,DAL,MIL,v2aZ19E-5V0
201412090OKC,OKC,MIL,eA3UNc_ONGI
201412130MIL,MIL,LAC,lxdjx6nQmDM
201412150PHO,PHO,MIL,PAXQAHg-_KY
201412180SAC,SAC,MIL,6d4Wzzb_2Vs
201412200LAC,LAC,MIL,6sss4Kdw8No
201501060MIL,MIL,PHO,7PR9jEmGzjM
201501070PHI,PHI,MIL,LZLvqe3H63Y
201501090MIL,MIL,MIN,w0VJdzxMV4k
201501220MIL,MIL,UTA,XHWxbI1WSS8
201501250SAS,SAS,MIL,LxyY2BH-Z64
201502070MIL,MIL,BOS,S3S8waghd3U
201502110MIL,MIL,SAC,W_modbTbOLs
201502250MIL,MIL,PHI,LZLvqe3H63Y
201502280UTA,UTA,MIL,eBgMP34nCFk
201503070MIL,MIL,WAS,AhUbAbQ6DeM
201503140MEM,MEM,MIL,J_89qt-Anwo
201503180MIL,MIL,SAS,C_os_R8Y_t8
201504030BOS,BOS,MIL,WDWaw-rNHtc
201504130PHI,PHI,MIL,WZwbp2nNFhY
201504150MIL,MIL,BOS,PAXQAHg-_KY
201411020LAC,LAC,SAC,OVEAPWERu78
201411070PHO,PHO,SAC,a3T3B1MzVss
201411090OKC,OKC,SAC,20uAYozx_5U
201411110DAL,DAL,SAC,Jp5itlwP3Mo
201411130MEM,MEM,SAC,-rjdRqkPa2A
201411150SAC,SAC,SAS,OVEAPWERu78
201411220MIN,MIN,SAC,NXZDlQHdFxM
201411280SAS,SAS,SAC,7DOYefNV250
201411300SAC,SAC,MEM,EO2pRjY7M-A
201412080SAC,SAC,UTA,YH9czZmrP1I
201412160SAC,SAC,OKC,-USrOy-aCmQ
201412260SAC,SAC,PHO,5SuqL2vzTOg
201412310BOS,BOS,SAC,8j-PTo8DVzA
201501010MIN,MIN,SAC,lgxgpE51kCQ
201501070SAC,SAC,OKC,vokice5FqkI
201501130SAC,SAC,DAL,fXWTMFJlk_s
201501170SAC,SAC,LAC,
201502050SAC,SAC,DAL,x6d5JdoLu7Q
201502070UTA,UTA,SAC,jPa-Ka0aP-U
201502080SAC,SAC,PHO,WahNbE2V4yg
201502200SAC,SAC,BOS,W7bR4eGAfHM
201502210LAC,LAC,SAC,SogW7uGYbdU
201502250SAC,SAC,MEM,S_KdG2XsWwM
201502270SAC,SAC,SAS,EXbagdv9OF8
201503040SAS,SAS,SAC,lImYbfXNAO4
201503130PHI,PHI,SAC,fXWTMFJlk_s
201503140WAS,WAS,SAC,I6jrLAgTOBM
201503180SAC,SAC,LAC,VlrkpiS5kcs
201503220SAC,SAC,WAS,JXF5Q3U8-lU
201503240SAC,SAC,PHI,gtiJZ8mZeYE
201503250PHO,PHO,SAC,PpN7zX5k05Y
201503300MEM,MEM,SAC,yIgQwJ1oNs8
201504050SAC,SAC,UTA,CD2yBy-EqnU
201504070SAC,SAC,MIN,_mO7xNcjYXY
201504080UTA,UTA,SAC,JHo4E9hqHfU
201504100OKC,OKC,SAC,93UAXxxX8zY
201410310PHO,PHO,SAS,yLw37TYq-7E
201411010UTA,UTA,PHO,whg91jBsX7k
201411050PHO,PHO,MEM,t2LhXBXIOJs
201411150LAC,LAC,PHO,whg91jBsX7k
201411170BOS,BOS,PHO,3mkIMlFN4h8
201411210PHI,PHI,PHO,bd4V2MhPpGE
201412050DAL,DAL,PHO,ku6VBh4TMh0
201412080LAC,LAC,PHO,Rtw71utiw-c
201412140OKC,OKC,PHO,KhpHYAJbovo
201412210WAS,WAS,PHO,rgym_Tb7Zhs
201412230PHO,PHO,DAL,3gBllbWY-Bc
201412310OKC,OKC,PHO,pUI9EehSd5M
201501020PHO,PHO,PHI,zu4Q2tUzpjA
201501070MIN,MIN,PHO,avoBjSPynb8
201501090SAS,SAS,PHO,rNziLIZ5bEk
201501110MEM,MEM,PHO,4dEjWho3B3U
201501160PHO,PHO,MIN,P1I5HA4FuG4
201501250PHO,PHO,LAC,9NGphQ_DQLE
201501280PHO,PHO,WAS,ygHy2UnqqYI
201502020PHO,PHO,MEM,znR2ykg-Vx4
201502060PHO,PHO,UTA,aW5_kS8BZm8
201502200MIN,MIN,PHO,rNziLIZ5bEk
201502230PHO,PHO,BOS,iQsSa-PlZXo
201502260PHO,PHO,OKC,lw8Vv7HGrJg
201502280PHO,PHO,SAS,f9BQnv3d-Jg
201503110PHO,PHO,MIN,B6y3V3qfp2k
201503220PHO,PHO,DAL,ku6VBh4TMh0
201503290PHO,PHO,OKC,c_EP6B48WBE
201504040PHO,PHO,UTA,49-jCQI5LVM
201504080DAL,DAL,PHO,ku6VBh4TMh0
201504120SAS,SAS,PHO,0zOmsf8Pr0Y
201504140PHO,PHO,LAC,Jhl-HZrrzJk
201411190WAS,WAS,DAL,wbSvXzulMFk
201412070BOS,BOS,WAS,HkxrJmFJKfI
201412080WAS,WAS,BOS,d1tUTT-Nc8w
201412120WAS,WAS,LAC,7mXzVifniy8
201412140WAS,WAS,UTA,Q1DzYGydZlc
201412160WAS,WAS,MIN,I2F80HlmBSM
201412270WAS,WAS,BOS,ZHTa1dIy5dQ
201412300DAL,DAL,WAS,wbSvXzulMFk
201501020OKC,OKC,WAS,UEO6qIokia8
201501030SAS,SAS,WAS,Dn04H4VAYh8
201501130WAS,WAS,SAS,6oYlb1-gglo
201501190WAS,WAS,PHI,UIBTA7BggdY
201501210WAS,WAS,OKC,6UoKIrpp5L0
201502250MIN,MIN,WAS,74XvbYH_2Zw
201502270PHI,PHI,WAS,RY7Q3HPTzkg
201503120WAS,WAS,MEM,0DW6Fjxno7I
201503180UTA,UTA,WAS,PKIdI1yfogA
201503200LAC,LAC,WAS,-lKKIQGip-s
201504010WAS,WAS,PHI,UIBTA7BggdY
201504040MEM,MEM,WAS,EQcXlIF13Dk
201504080PHI,PHI,WAS,UIBTA7BggdY
201410290MEM,MEM,MIN,xlsmvdLBAwk
201411150DAL,DAL,MIN,6eRyzvXQ3Ug
201411210MIN,MIN,SAS,D7pOphnvxRY
201412010LAC,LAC,MIN,WNkGEFVEIXw
201412030MIN,MIN,PHI,OVEAPWERu78
201412060SAS,SAS,MIN,hrmPTnlzpZk
201412120MIN,MIN,OKC,ZoU30PDN_eE
201412190BOS,BOS,MIN,LWgdxrKWD6U
201412300UTA,UTA,MIN,ZyZ-SU2TerI
201501030MIN,MIN,UTA,aW5_kS8BZm8
201501100MIN,MIN,SAS,iD1x6-6tw0s
201501210MIN,MIN,DAL,fktcKdoVqR4
201501260OKC,OKC,MIN,YCQbBSPGJvU
201501280MIN,MIN,BOS,3uad37iYDhk
201501300PHI,PHI,MIN,ZyZ-SU2TerI
201502020DAL,DAL,MIN,fktcKdoVqR4
201502060MIN,MIN,MEM,w0VJdzxMV4k
201502280MIN,MIN,MEM,PHk3_litiGY
201503020MIN,MIN,LAC,w0VJdzxMV4k
201503090LAC,LAC,MIN,w0VJdzxMV4k
201503130OKC,OKC,MIN,ZoU30PDN_eE
201503150SAS,SAS,MIN,ytVUfYA1cFI
201503230UTA,UTA,MIN,EwMuHkAVrfU
201503300MIN,MIN,UTA,ZyZ-SU2TerI
201504150MIN,MIN,OKC,5XOE6s4npFk
201410280SAS,SAS,DAL,jB8hIhTw25k
201410300DAL,DAL,UTA,0a87Phaitl8
201411030DAL,DAL,BOS,KwxurH0dGmA
201411070UTA,UTA,DAL,yF_1_SR0pfc
201411130DAL,DAL,PHI,KwxurH0dGmA
201411290PHI,PHI,DAL,Ct3BLKcQICs
201412090MEM,MEM,DAL,jpCcwvvsmFA
201412200DAL,DAL,SAS,eBpO8U61zlA
201412280DAL,DAL,OKC,JOlrYNjUtw4
201501020BOS,BOS,DAL,2hGi66zD_yE
201501100LAC,LAC,DAL,ivaAMAl5mwE
201501190MEM,MEM,DAL,x6d5JdoLu7Q
201501270DAL,DAL,MEM,xTLxas_Dgt4
201502090DAL,DAL,LAC,aFurXHK8ps4
201502110DAL,DAL,UTA,_HOuUmwZi-Y
201502190OKC,OKC,DAL,x6d5JdoLu7Q
201503130DAL,DAL,LAC,dBDLv0GFtgo
201503160DAL,DAL,OKC,phYs5N5AB6o
201503200DAL,DAL,MEM,vJ9wwDXrgyc
201503240DAL,DAL,SAS,1_j4piWAOlU
201503270SAS,SAS,DAL,xGWRFV9RKgY
201504010OKC,OKC,DAL,6l4ARBzKym8
201504130UTA,UTA,DAL,UTLOUxO80R8
201411070OKC,OKC,MEM,OJC0UJJ-yLk
201411210MEM,MEM,BOS,p-PGPz2qgWs
201411230MEM,MEM,LAC,1Qq1ssZawK0
201412050MEM,MEM,SAS,OVEAPWERu78
201412130PHI,PHI,MEM,z9XKfZgPdM4
201412170SAS,SAS,MEM,tUS-LAnflqw
201412220MEM,MEM,UTA,Kotwny3Jf6c
201412300MEM,MEM,SAS,75VlnJi07dM
201501240MEM,MEM,PHI,HziPTEjwrR4
201501310MEM,MEM,OKC,eLajMx2keFg
201502040UTA,UTA,MEM,SogW7uGYbdU
201502110OKC,OKC,MEM,S_KdG2XsWwM
201502230LAC,LAC,MEM,SogW7uGYbdU
201502270MEM,MEM,LAC,RcP84_O9GqQ
201503030MEM,MEM,UTA,WZwbp2nNFhY
201503110BOS,BOS,MEM,b6iTbiaiCbs
201503290SAS,SAS,MEM,DTCoS8u2IPI
201504030MEM,MEM,OKC,vokice5FqkI
201504100UTA,UTA,MEM,3GimAKGnESI
201504110LAC,LAC,MEM,S_KdG2XsWwM
201411100LAC,LAC,SAS,NgG2wUZVtpo
201411170SAS,SAS,PHI,N4FUn6QY0iY
201411300BOS,BOS,SAS,L3mMEcMEldc
201412010PHI,PHI,SAS,OVEAPWERu78
201412090UTA,UTA,SAS,2GYv72LwdF8
201412220SAS,SAS,LAC,yGWfqyKkaMk
201412250SAS,SAS,OKC,a4fUMKvmatk
201501180SAS,SAS,UTA,yJCUyy9jij0
201501310SAS,SAS,LAC,KBP_fPVNUVY
201502190LAC,LAC,SAS,M2K7gOPcCIo
201502230UTA,UTA,SAS,2DuOiADXUXU
201503200SAS,SAS,BOS,qHXfm2bovCs
201503250SAS,SAS,OKC,vokice5FqkI
201504070OKC,OKC,SAS,A-YwLcYCA24
201504190LAC,LAC,SAS,M2K7gOPcCIo
201504220LAC,LAC,SAS,M2K7gOPcCIo
201504240SAS,SAS,LAC,CD2yBy-EqnU
201504260SAS,SAS,LAC,ePcR_i9xkR4
201504280LAC,LAC,SAS,NgG2wUZVtpo
201504300SAS,SAS,LAC,zhlwwyYZm7w
201505020LAC,LAC,SAS,M2K7gOPcCIo
201411190PHI,PHI,BOS,jRPSjBB4dfA
201412050PHI,PHI,OKC,ISfnBLtV4yA
201412150PHI,PHI,BOS,GtBR0ke5Fm4
201412270UTA,UTA,PHI,4V2i5iafRBE
201501030LAC,LAC,PHI,BQiFuM6r1sM
201502060BOS,BOS,PHI,W7bR4eGAfHM
201503040OKC,OKC,PHI,20uAYozx_5U
201503060PHI,PHI,UTA,CD2yBy-EqnU
201503160BOS,BOS,PHI,9j88WP6PCmw
201503270PHI,PHI,LAC,saHxRMsf9gk
201411120BOS,BOS,OKC,D7xDZKsC4ao
201501190LAC,LAC,BOS,W7bR4eGAfHM
201501260UTA,UTA,BOS,2HSFNBvL-iI
201503040BOS,BOS,UTA,JWzwthjj-hE
201503180OKC,OKC,BOS,r_liBadmQtQ
201503290BOS,BOS,LAC,tg4jcDqzeng
201411030LAC,LAC,UTA,OVEAPWERu78
201411180UTA,UTA,OKC,vokice5FqkI
201411260OKC,OKC,UTA,vZUbbSVeV0s
201411290UTA,UTA,LAC,n441fTCioSY
201412290LAC,LAC,UTA,n441fTCioSY
201501090OKC,OKC,UTA,aW5_kS8BZm8
201501280UTA,UTA,LAC,n441fTCioSY
201503280UTA,UTA,OKC,Mz4SOJT2VNI
201410300LAC,LAC,OKC,KUxIFIk3mRM
201502080OKC,OKC,LAC,m4SkCTFbN0g
201503110OKC,OKC,LAC,hStWgNYLrkw
