id,video
201702040MIN,LiInBALVhq8
201702040NYK,-qGMpolsItE
201702040PHO,oJZrEOmctc4
201702040SAC,nKduGl2A1bk
201702040SAS,sLwLoicdKsI
201702040UTA,Dmke7XiJwSg
201702040WAS,jyRtO1BImS4
201702050BOS,Eu6tvgUex6Y
201702050BRK,4umRHTpWLsg
201702050OKC,bsagopMV3ps
201702060ATL,l_OUvWb9S7o
201702060DEN,x6d5JdoLu7Q
201702060DET,fXWTMFJlk_s
201702060IND,G-uccuqoiac
201702060MEM,Llpv_m1SuGk
201702060MIN,RPlPgrqHlMw
201702060NOP,Pan_1zX0RPE
201702060NYK,FFjTj6HbJNU
201702060SAC,VaUpKHjESBg
201702060TOR,V3mN8zByNDc
201702060WAS,AhUbAbQ6DeM
201702070CHO,4R_oymvo7do
201702070DAL,AJ8BVMMhcOI
201702070HOU,ZDnQef5UYC4
201702080ATL,LkP0Qw9Gmjo
201702080BRK,vAFxF0yoPTs
201702080DET,vpsP_cg8urU
201702080GSW,qZeEhWC8KHY
201702080IND,o4OOShfMz_E
201702080MEM,Pan_1zX0RPE
201702080MIL,-GNfxD-sLg4
201702080MIN,j7C2SNxcQO0
201702080NOP,_7wDRjZb28A
201702080NYK,V3mN8zByNDc
201702080PHI,WiCe_dvl4Xo
201702080SAC,Ajv62p_uhlo
201702090CHO,xyTCgkEs_yA
201702090DAL,TwpII32jpQ8
201702090OKC,VDZn81PLfzY
201702090ORL,Nv60j5I9sl0
201702090POR,Ajv62p_uhlo
201702100BRK,geZ3rdCjYwg
201702100DET,qK8dvYL7Hmw
201702100MEM,MMRdvbUpp-U
201702100MIL,pvF25RvaKUY
201702100MIN,5oJqiWRdKG4
201702100NYK,Nggj82L_pV8
201702100PHO,VaUpKHjESBg
201702100SAC,7FypZOmruXc
201702100WAS,0d96Tm4nMKc
201702110CHO,V3mN8zByNDc
201702110CLE,I1dvqvD-tRk
201702110DAL,A-h9U51T4NA
201702110HOU,Ci8vy44gvfI
201702110IND,GkWeYt3V4GI
201702110OKC,MMRdvbUpp-U
201702110PHI,hf-1D2Pyys8
201702110UTA,XgzjQS5rR6M
201702120MIN,wZHpDsDTpR0
201702120NYK,XcZcdcZWpSI
201702120SAC,2S_9dJTH9wc
201702120TOR,c99MuGulXjI
201702130BRK,PPk2WGTV-Do
201702130CHO,wlTqoLtJP1E
201702130DAL,OZEugAll9qs
201702130DEN,3M7aiuawjJ0
201702130IND,nuYBMnZBtnk
201702130MIA,2isOwL75P7M
201702130MIL,bfusMTajFR8
201702130PHO,i7lNBmqIYvQ
201702130POR,nLJ7UVAvY_Q
201702130UTA,4l9z45xohbU
201702130WAS,TWDI0QzU4s0
201702140CHI,6HZGtitHihQ
201702140LAL,co5hJv47Qac
201702140MIN,MoYMVC00Fdo
201702150BOS,8NX06VFkOSU
201702150BRK,4R_oymvo7do
201702150CLE,UlMh3bZYamo
201702150DEN,7Z0U8A8UHVs
201702150DET,hjbrBR0g3LM
201702150GSW,pclCNn-KXuM
201702150HOU,Ajv62p_uhlo
201702150LAC,19_ZchJSVCI
201702150MEM,5oJqiWRdKG4
201702150OKC,xrgQiIowXfg
201702150ORL,sITD7nrOVos
201702150PHO,pvF25RvaKUY
201702150TOR,hUZrgcF-zcM
201702150UTA,RRCepeMg_N0
201702160CHI,W4K7nKW6sDg
201702160IND,BWk2BFiji9I
201702230CLE,-qGMpolsItE
201702230DET,bCpzkdGel_c
201702230GSW,fVEAZKGj6VA
201702230NOP,YrTiuAO3CLU
201702230ORL,zWMa4N0W5_s
201702230SAC,4AGpzZbEuV8
201702240ATL,piC8gLT1GXI
201702240CHI,ZJcgrz949X0
201702240DEN,tYp7Kuq3ylo
201702240IND,NnrKrBazQxs
201702240LAC,ADlSjUWmESI
201702240MIL,56h77e8aiF0
201702240MIN,fktcKdoVqR4
201702240OKC,7DT_8xZwDRU
201702240PHI,W0xoRn5tZjA
201702240TOR,VUK8RqyjIhI
201702250CLE,El2Im6fj9co
201702250DAL,ZJSlpLRjBk4
201702250GSW,a9Q7wo4TZMI
201702250HOU,jJXc_5NBlG4
201702250MIA,xPaImnC9oo8
201702250NYK,biCFAgYwiig
201702250ORL,WOapmFRg2Q8
201702250SAC,8JP69NTxn8E
201702260DEN,mZjVMykF4fA
201702260DET,CZOY8ZkNRO0
201702260LAC,64v4Eq3oey4
201702260LAL,AOC6p9y0eXI
201702260MIL,_59dKoUyHxA
201702260OKC,Ho6vAyGXgHA
201702260TOR,yPLLw9yy4zQ
201702260WAS,PuBrDpUPBaM
201702270BOS,g4ZZUeFCNss
201702270CLE,mb5dxdoW-Y4
201702270DAL,vDJplP1uDFk
201702270HOU,A6RFsXdK0Lw
201702270NYK,z71B1cKfLR8
201702270PHI,nKduGl2A1bk
201702270SAC,5ECHa9poBqc
201702280CHI,Mb6wpkTcxdI
201702280DET,67nqU-V0r_c
201702280LAL,mt1eEta1Ua4
201702280MEM,Pdw0bVAs4XY
201702280OKC,6kvGjShd8Wg
201702280WAS,smu_ztZA9HM
201703010ATL,x6d5JdoLu7Q
201703010BOS,h6cSu-YSSXc
201703010LAC,FJjWIMK2Ux0
201703010MIA,AlMdBVKk8e4
201703010MIL,C8qvHo1v4KI
201703010NOP,_VKg6nGSzEI
201703010ORL,QTuYcThRqjQ
201703010SAC,FLNZ5MxUA00
201703010SAS,A6RFsXdK0Lw
201703010TOR,fcWkbYNIXAY
201703010UTA,_7wDRjZb28A
201703020CHI,R_k_crufV1g
201703020PHO,6nPhED2QQ1A
201703020POR,MMRdvbUpp-U
201703030ATL,3v7A-o0XMn0
201703030DAL,PL8jHkO-CQs
201703030LAL,Ajv62p_uhlo
201703030MIL,WU7wCV29X24
201703030NOP,7DOYefNV250
201703030ORL,NUZD8ANCRCE
201703030PHI,keipNf-WXB4
201703030PHO,MMRdvbUpp-U
201703030UTA,L9o_YuTqa_s
201703030WAS,4umRHTpWLsg
201703040CHI,bfmCUXvUVtA
201703040DEN,nMBJZleFmcM
201703040HOU,NnlA6J5Qs4U
201703040MIA,vAFxF0yoPTs
201703040MIL,z-ECIz489Dw
201703040PHI,W4K7nKW6sDg
201703040POR,a9Q7wo4TZMI
201703040SAS,7o_NGfLxGS4
201703050ATL,JfzvUO8ZHFg
201703050DAL,1WGmi7YTkcs
201703050LAL,UzHCs5YKfVQ
201703050NYK,fTpZSpG0_vg
201703050PHO,7maLl8j7N50
201703050SAC,RGLdqCz1-G8
201703050WAS,HkxrJmFJKfI
201703060ATL,AOYACk7m7Fk
201703060CHO,a0EcK02NNI4
201703060CLE,r_liBadmQtQ
201703060DEN,ayog1UrbSgo
201703060DET,VaUpKHjESBg
201703060LAC,Ajv62p_uhlo
201703060MEM,0cb-5C3BhtU
201703060ORL,oiDi6G_f840
201703060PHI,g_H6z3lxPm8
201703060SAS,jlB8F9WCLlY
201703060UTA,ZF_7E43iQtU
201703070DAL,r_liBadmQtQ
201703070OKC,-AS_UpZcYD4
201703070PHO,vAFxF0yoPTs
201703080ATL,HBtfOIBwuoc
201703080DEN,YnJY1tk6dCg
201703080GSW,AOYACk7m7Fk
201703080HOU,zfOtDN9AVPE
201703080IND,eNahctQZwEU
201703080MIA,PUyp5wF0g5A
201703080MIL,ju3AhVd1d80
201703080MIN,U-CTUH8EL3A
201703080NOP,4umRHTpWLsg
201703080ORL,q9az0U05qc4
201703080SAS,7DOYefNV250
201703090DET,kQArgKzMk0g
201703090MEM,evkPGlNnjSM
201703090OKC,loAPWXr0x00
201703090PHO,vpsP_cg8urU
201703090POR,kji-3TMIgBs
201703100ATL,2tTjmqt0Q3c
201703100CHI,JEuYlT4-9Ok
201703100CHO,nqu7oS20d7U
201703100DAL,a9Q7wo4TZMI
201703100DEN,Z3F7hg22c4Q
201703100MIL,KVWmWu67hNI
201703100MIN,et7Ay-jOvVw
201703100SAC,3EsT6Aq_bKI
201703110CHO,yf76J_n3fSQ
201703110DAL,qqlS21vyOCM
201703110DET,hsEkvVx5ezE
201703110LAC,7-c6e1fu8TE
201703110MEM,dj02sb8ifvM
201703110MIA,Kg4zJgSJ4yM
201703110MIL,ZO3SF0ksMBM
201703110OKC,RGLdqCz1-G8
201703110ORL,AQjQ5T5R5B8
201703110POR,_lS0hPjDwCo
201703110SAC,ayog1UrbSgo
201703110SAS,MMRdvbUpp-U
201703120BOS,q9az0U05qc4
201703120BRK,EBzEgkBrIas
201703120HOU,-qGMpolsItE
201703120IND,ss_XM8a5sVw
201703120LAL,bM5oQoTDFOk
201703120PHO,z_hgfUTHsbw
201703130CHO,-YBcbpWFXa8
201703130DEN,ju40vYNp0Uc
201703130MEM,bQGEfIkS3vo
201703130MIN,lppdgPatk-4
201703130SAC,JklUNehANOo
201703130SAS,mJMI1D9_4GU
201703130TOR,1R5aJIaqYvw
201703130UTA,CD2yBy-EqnU
201703140BRK,QRO7t1O49DE
201703140CLE,6--x3QaiIGM
201703140GSW,l-5HuU369M4
201703140NOP,n455AW3udy4
201703140NYK,OicY7QC6v7o
201703150BOS,yrkeio-IpUQ
201703150CHI,VaUpKHjESBg
201703150DET,N2vbkJjZG5A
201703150HOU,mUEzV4krjJA
201703150IND,l1ktQ1tytn8
201703150LAC,DoptObezZAs
201703150MIA,z6nNbRLx2zk
201703150PHO,qdgMLrqQrYU
201703150SAS,_lS0hPjDwCo
201703150WAS,nhMrZFka7v8
201703160ATL,45RUhArgaUU
201703160CLE,0PtiXcv6DTo
201703160DEN,k_pAMS_SBLg
201703160GSW,jSVpSRjJY1E
201703160NYK,Jh6xGy_3DFE
201703160TOR,yYfNo9Jy7S8
201703170BRK,8x1B4BW0TZ8
201703170DET,XhUZDbSm1pU
201703170LAL,-pE7eyQDVgA
201703170MIA,RPlPgrqHlMw
201703170NOP,8AQCBaN2nXk
201703170PHI,JX9sP2OwHRU
201703170PHO,VaUpKHjESBg
201703170WAS,giIXzrBrKvQ
201703180ATL,_lS0hPjDwCo
201703180CHI,CvsdsSWTHCw
201703180CHO,sPMpsD2SHyc
201703180DEN,Zc6H_PXlykU
201703180GSW,QyZJ3HMTo6w
201703180LAC,fMcwRU4Xexc
201703180MEM,AAjzDSuhW1E
201703180OKC,4gIWY7pqsNg
201703190BRK,x6d5JdoLu7Q
201703190DET,FlgogELYnI0
201703190LAL,1vAgYvZdIVY
201703190MIA,
201703190NOP,5oJqiWRdKG4
201703190PHI,7-c6e1fu8TE
201703190SAS,7DOYefNV250
201703190TOR,_T0hgtHaL8U
201703200BOS,HkxrJmFJKfI
201703200CHO,5VpFpiv1SL0
201703200HOU,5xnANpufV-A
201703200IND,narn_RBpAEE
201703200LAC,SAoj9u3dEqc
201703200OKC,R_k_crufV1g
201703200ORL,u3E6HzLRg0E
201703210BRK,PDswNb56b8s
201703210DAL,cruaZYdxLjc
201703210LAL,48dx4fL7Q4Q
201703210MIA,9ECzwkvjTFQ
201703210MIN,D7pOphnvxRY
201703210NOP,WvKasX2ycDw
201703210POR,z-DMMuUEwQs
201703210TOR,gYJmSUIGUX8
201703220BOS,uOErXBGSnbY
201703220CHI,jE9u5cYITqk
201703220DEN,DEee_1gDRmc
201703220OKC,8NX06VFkOSU
201703220ORL,4Bl19esiSoY
201703220SAC,4R_oymvo7do
201703220UTA,acSYfp1IvGs
201703220WAS,NK2q9nBjNDU
201703230BRK,IUccSwKaic8
201703230DAL,oNCkWW6i3Ww
201703230MIA,nBpwAMVyy9s
201703230POR,mgvsgmZ0RZY
201703230SAS,r8F2HKzbk5c
201703240BOS,Pan_1zX0RPE
201703240CHI,04QI6x2BMc4
201703240CHO,4ubwW5Pj4Kk
201703240GSW,JKajbTxAk5I
201703240HOU,nDEGTkMRQ0Q
201703240IND,S0Z8XlnccUg
201703240LAL,q5XRRMvNWXo
201703240MIL,UA3hGcjr6EA
201703240ORL,ZBLzAIslNhY
201703240WAS,W0xoRn5tZjA
201703250CLE,vAFxF0yoPTs
201703250DAL,nvljyqSWps8
201703250LAC,ncOeYWkX0D8
201703250POR,q5XRRMvNWXo
201703250SAS,XcZcdcZWpSI
201703260ATL,h0tanFcpGBg
201703260BOS,AdwpFNGo3Wk
201703260CHO,JiPb6nSyT24
201703260DEN,oHXI1rF1MTg
201703260GSW,GcI0k8bRnEw
201703260HOU,1HulphGDibY
201703260IND,t0V81200Aqo
201703260LAC,i6lXmTfxa14
201703260LAL,riHkgYQZevI
201703260MIL,OhtvAKjaGag
201703270DAL,Z_anh00Cs8s
201703270NYK,kmc-p3PKC5o
201703270SAC,OY--dv5SdzI
201703270SAS,kO0kmLj7Bt8
201703270TOR,r8b1dje9Ayc
201703270UTA,a9Q7wo4TZMI
201703280ATL,h2bBwQaBVfk
201703280BRK,U4Kl4DCuZjM
201703280CHO,NZyHYchj11Y
201703280DET,1Xd3SXaUDpM
201703280HOU,rj4EfuPxmVc
201703280IND,7T4wdZWRLvQ
201703280LAL,yOWPEuj1xEk
201703280POR,RIUmLmgbJU8
201703290BOS,4R_oymvo7do
201703290LAC,evkPGlNnjSM
201703290MEM,kmc-p3PKC5o
201703290NOP,ZJSlpLRjBk4
201703290NYK,W4K7nKW6sDg
201703290ORL,jktBxyI_ldI
201703290PHI,lzSYbSG4obk
201703290SAC,kTuzUroiIVs
201703290SAS,3v7A-o0XMn0
201703290TOR,9tYcsCOHRMw
201703300CHI,KSyTZThwP30
201703300DET,GAC6S213T3U
201703300MIN,Eje30BioEO4
201703300PHO,e7kyR66oH38
201703300POR,-CTfGga6ybE
201703310BOS,qA2e7Pbjhcs
201703310CHO,QwPk0v99SUM
201703310CLE,xDJP000V2BY
201703310GSW,X97XMd8SgIs
201703310MEM,mRLNmeBievY
201703310MIA,EBzEgkBrIas
201703310MIL,kmc-p3PKC5o
201703310NOP,jdOTKWw5wBM
201703310OKC,s023XyiyNbM
201703310TOR,_T0hgtHaL8U
201703310UTA,V-G8VrfgMmw
201704010BRK,51kFHWpeERU
201704010CHI,VaUpKHjESBg
201704010LAC,7DT_8xZwDRU
201704010MIN,qdgMLrqQrYU
201704010POR,Pan_1zX0RPE
201704020BRK,x6igizMSo04
201704020CLE,VD3lr2msuRE
201704020GSW,8q2hcCE7raU
201704020LAL,60qDALAiIb8
201704020MIA,pjSflSwIDEc
201704020MIL,x6d5JdoLu7Q
201704020NOP,VaUpKHjESBg
201704020NYK,xlS3Fk7wGyU
201704020OKC,-uELWgLwcKU
201704020PHO,Ci8vy44gvfI
201704020SAS,d4nY-mIAe3U
201704020TOR,X30sKbSP-bU
201704030MIN,tf7MM9tYTPE
201704040CLE,3x33X_-JAnM
201704040GSW,EtvD4XSvEiI
201704040IND,4umRHTpWLsg
201704040NOP,sLwLoicdKsI
201704040NYK,q9az0U05qc4
201704040OKC,TavYZtYgfU8
201704040PHI,a9Q7wo4TZMI
201704040SAC,x6d5JdoLu7Q
201704040SAS,JqQaSLaIHMI
201704040UTA,_lS0hPjDwCo
201704040WAS,FzSplngG4LM
201704050BOS,1W7KRyRaMT8
201704050CHO,iuF6Wpfz_m4
201704050DET,BybwKA6u0YQ
201704050HOU,LkP0Qw9Gmjo
201704050LAC,rgVdGw0rX5M
201704050MEM,nMLGxbkh-E4
201704050PHO,tfMR7ITlIVg
201704050SAS,jaR6C5D--ZA
201704060ATL,vBRUqqTKeBY
201704060IND,JnICw8peLoM
201704060NYK,vAFxF0yoPTs
201704060ORL,-w4fJlWO8Lw
201704060PHI,GMw_ZpEt9h8
201704060POR,LiInBALVhq8
201704070CLE,dkQbciGOAJE
201704070DAL,bjCk1G5xDZo
201704070DEN,TylObfEP2_0
201704070HOU,kmc-p3PKC5o
201704070LAL,Ajv62p_uhlo
201704070MEM,9ID-q6r1LB4
201704070PHO,MMRdvbUpp-U
201704070TOR,ZxnDsYwoGrQ
201704070UTA,7Wo-woCqakE
201704080BRK,36K2G3CPyRA
201704080CHO,Ajv62p_uhlo
201704080GSW,tRqFUubBcak
201704080ORL,JnICw8peLoM
201704080PHI,g_H6z3lxPm8
201704080POR,_BxmK5yFmj4
201704080SAS,M2K7gOPcCIo
201704080WAS,8DhKQM8gVYs
201704090ATL,dkQbciGOAJE
201704090DEN,sLwLoicdKsI
201704090LAL,X2ibafuZTyE
201704090MEM,yHagqVkOZnk
201704090NYK,r-EhKfMqeAc
201704090PHO,em-O6ariCmE
201704090SAC,HBmWvK863EI
201704100BOS,8x1B4BW0TZ8
201704100CHI,SjPoCR5hTTY
201704100DET,Moz_Zx2OrEA
201704100GSW,v2lEPN5CZwY
201704100LAC,FJjWIMK2Ux0
201704100MIA,JE6bWTtmNpU
201704100MIL,lf5I8YPShiY
201704100PHI,0d96Tm4nMKc
201704100POR,R3PO6n3T51k
201704110ATL,a0EcK02NNI4
201704110DAL,gN7DlJj6teI
201704110LAL,jaR6C5D--ZA
201704110MIN,Wd8F2zf-Ljk
201704110SAC,JnsgqsDWTjo
201704120BOS,FmrqGXYDILI
201704120CHI,36K2G3CPyRA
201704120CLE,6tl8abItqCE
201704120GSW,cRqEjm_OF1E
201704120HOU,jJXc_5NBlG4
201704120IND,JfzvUO8ZHFg
201704120LAC,cgxLi6Kj2rw
201704120MEM,zDPWZJHmrIQ
201704120MIA,nkLUMfaI8QM
201704120NYK,A0IwWRlZ6o8
201704120OKC,20tXgMFV_Lg
201704120ORL,PHIh50FBMBg
201704120POR,ur0m_Mz3ox8
201704120UTA,d4nY-mIAe3U
201704150CLE,UlMh3bZYamo
201704150LAC,UmARt0NEMu4
201704150SAS,M2KvPdv69SY
201704150TOR,4R_oymvo7do
201704160BOS,AYZ-uoL2HvY
201704160GSW,FZfo0zoFbVU
201704160HOU,ijCPBs9IRrU
201704160WAS,41VJcaW3i4g
201704170CLE,oxKARrEL-LE
201704170SAS,M2KvPdv69SY
201704180BOS,q9az0U05qc4
201704180LAC,ZjYIFPQpUu0
201704180TOR,6qAn2xjdjLE
201704190GSW,FZfo0zoFbVU
201704190HOU,l8fvUDFfF5A
201704190WAS,OYysROV5ayo
201704200IND,UlMh3bZYamo
201704200MEM,NO30O6cbQ_8
201704200MIL,z-ECIz489Dw
201704210CHI,sB08UWFgPx0
201704210OKC,l8fvUDFfF5A
201704210UTA,4l9z45xohbU
201704220ATL,qfvOXrtMdWc
201704220MEM,JqQaSLaIHMI
201704220MIL,cRBSwS6LD6A
201704220POR,MYS5HU8i3co
201704230CHI,XJ7rNIgH1rE
201704230IND,-qGMpolsItE
201704230OKC,xsbOyz-u794
201704230UTA,4l9z45xohbU
201704240ATL,zuKbyixSYNk
201704240POR,Q7_QQ-aRIZY
201704240TOR,PncZ7qMoYW4
201704250HOU,xsbOyz-u794
201704250LAC,1iU9cb3uCzs
201704250SAS,jZt7-J68ifw
201704260BOS,FCawzsag_bI
201704260WAS,hZ5ylpJlf4I
201704270MEM,tGQZxwBx5sA
201704270MIL,tpHwvKBN-cA
201704280ATL,6uPbh-9TPlM
201704280CHI,q9az0U05qc4
201704280UTA,CD2yBy-EqnU
201704300BOS,rBKhljvvnuI
201704300LAC,CD2yBy-EqnU
201705010CLE,jz_imdW3h8s
201705010SAS,1wjA98pfIbE
201705020BOS,BXL_8CzTgvI
201705020GSW,2Z3uAHRAKcA
201705030CLE,xBV2Dx9o6L4
201705030SAS,x2JRXLSXifU
201705040GSW,2Z3uAHRAKcA
201705040WAS,41hoDrFqikU
201705050HOU,3nYOX2cBzgE
201705050TOR,6tl8abItqCE
201705060UTA,iO72qIRxcCY
201705070HOU,x2JRXLSXifU
201705070TOR,xBV2Dx9o6L4
201705070WAS,41hoDrFqikU
201705080UTA,6oVmNOaExKM
201705090SAS,qjUgDgcAIXY
201705100BOS,FzcYdUlB07o
201705110HOU,jlB8F9WCLlY
201705120WAS,WI3-DnlJ5nY
201705140GSW,en05d7YGmrw
201705150BOS,9-HIsPKFWnI
201705160GSW,ZZwVbr0AnjU
201705170BOS,h6cSu-YSSXc
201705190BOS,XhlonS2vBg8
201705200SAS,BSBO6wwFI9A
201705210CLE,KHWdm_ok660
201705220SAS,YKZsT7WqYtA
201705230CLE,Ti1ttkTfmIo
201705250BOS,AZSEiK-GQYg
201706010GSW,Mxv5h-RZWVs
201706040GSW,prOVG2ATEsA
201706070CLE,Mxv5h-RZWVs
201706090CLE,Mxv5h-RZWVs
201706120GSW,Mxv5h-RZWVs
